zmw,1,2,3,4,5,6,7,8,9,10,11
m84046_240619_124816_s1/27006098/ccs,1,1,1,1,0,1,1,0,1,0,1
m84046_240619_124816_s1/71566848/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/259394613/ccs,0,0,0,0,0,0,1,0,0,0,-1
m84046_240619_124816_s1/166791683/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/127143512/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/77600072/ccs,0,0,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/187171101/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/14813760/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/109184919/ccs,-1,-1,-1,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/68748554/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/127404779/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/35263933/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/58721715/ccs,0,0,0,1,0,0,1,1,1,1,1
m84046_240619_124816_s1/177998064/ccs,1,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/113182337/ccs,0,0,0,1,1,1,1,0,0,0,1
m84046_240619_124816_s1/214893496/ccs,1,1,0,0,1,1,1,0,0,1,1
m84046_240619_124816_s1/77010350/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/209127933/ccs,0,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/78975773/ccs,1,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/137237433/ccs,0,0,0,1,0,0,1,1,1,0,1
m84046_240619_124816_s1/60818363/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/72748743/ccs,1,1,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/95814446/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/199888368/ccs,0,0,0,1,1,0,1,1,1,0,1
m84046_240619_124816_s1/235406222/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/119276019/ccs,1,1,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/214504431/ccs,0,0,1,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/101127368/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/149030257/ccs,0,0,0,0,0,1,0,0,1,1,-1
m84046_240619_124816_s1/130812804/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/65213630/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/90378855/ccs,1,1,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/55051709/ccs,1,1,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/183044011/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/72029612/ccs,1,1,-1,-1,0,1,1,1,0,0,1
m84046_240619_124816_s1/52233905/ccs,1,0,1,0,0,0,0,0,0,1,-1
m84046_240619_124816_s1/162400846/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/86443877/ccs,1,1,1,1,0,1,0,0,1,1,1
m84046_240619_124816_s1/33101025/ccs,0,0,0,0,0,1,0,0,1,1,1
m84046_240619_124816_s1/173801521/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/77400671/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/222169397/ccs,1,1,1,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/181931539/ccs,0,0,0,1,1,0,0,0,0,0,1
m84046_240619_124816_s1/65472581/ccs,0,0,1,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/658272/ccs,1,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/177542146/ccs,1,1,0,1,0,1,0,0,0,1,1
m84046_240619_124816_s1/120330031/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/144965924/ccs,0,0,0,0,0,1,1,0,1,1,1
m84046_240619_124816_s1/81531011/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/62654708/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/126423327/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/169219738/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/46730232/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/73335170/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/174199671/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/160632531/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/28577679/ccs,0,0,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/45813656/ccs,0,0,0,0,0,0,1,1,0,0,0
m84046_240619_124816_s1/68946527/ccs,1,0,0,1,0,0,0,0,0,0,0
m84046_240619_124816_s1/244977747/ccs,1,0,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/255922512/ccs,0,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/146476595/ccs,1,1,0,0,1,1,1,0,1,0,1
m84046_240619_124816_s1/104205581/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/136909504/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/73338102/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/136908092/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/205525516/ccs,1,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/252906723/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/19402656/ccs,1,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/77074216/ccs,0,0,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/235673194/ccs,1,1,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/209716199/ccs,1,1,1,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/209978425/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/130746446/ccs,0,0,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/50398580/ccs,0,0,0,1,1,0,1,0,1,0,1
m84046_240619_124816_s1/89850172/ccs,1,1,1,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/190318696/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/86311602/ccs,0,0,1,1,0,1,1,0,0,1,1
m84046_240619_124816_s1/48893812/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/105319151/ccs,0,0,0,1,0,1,1,0,1,1,1
m84046_240619_124816_s1/105122008/ccs,0,0,0,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/73142395/ccs,1,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/83758740/ccs,0,0,0,0,0,0,0,0,0,1,-1
m84046_240619_124816_s1/168562534/ccs,1,1,0,0,1,0,0,1,0,1,1
m84046_240619_124816_s1/240915018/ccs,0,0,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/189597778/ccs,1,1,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/228397561/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/189534287/ccs,0,0,0,0,0,0,0,0,-1,-1,0
m84046_240619_124816_s1/24707236/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/66981535/ccs,1,0,1,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/211551331/ccs,0,0,1,1,0,1,0,0,1,1,1
m84046_240619_124816_s1/209978590/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/19010434/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/184550744/ccs,1,1,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/123933768/ccs,1,1,1,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/166527599/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/225776620/ccs,0,0,0,1,0,0,0,0,-1,-1,1
m84046_240619_124816_s1/147919889/ccs,0,0,0,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/222955804/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/73536735/ccs,1,0,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/137629591/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/30020180/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/138741220/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/152834064/ccs,1,1,1,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/210438527/ccs,0,0,0,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/154470426/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/80153218/ccs,1,0,0,1,0,0,0,1,1,0,1
m84046_240619_124816_s1/122951559/ccs,0,0,0,1,0,0,1,1,1,1,1
m84046_240619_124816_s1/198576111/ccs,1,1,0,0,0,0,0,-1,-1,1,1
m84046_240619_124816_s1/39719867/ccs,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1
m84046_240619_124816_s1/33426589/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/150213038/ccs,0,0,0,1,0,0,0,1,0,1,-1
m84046_240619_124816_s1/24711509/ccs,0,0,0,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/233968342/ccs,0,0,0,1,0,1,1,0,1,0,1
m84046_240619_124816_s1/105514269/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/148507361/ccs,1,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/130615871/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/138153921/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/13961923/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/126682938/ccs,1,1,1,0,0,1,0,0,1,0,1
m84046_240619_124816_s1/41028298/ccs,-1,-1,-1,-1,-1,-1,-1,1,1,1,1
m84046_240619_124816_s1/50337374/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/264703212/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/26215253/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/74713366/ccs,1,0,1,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/133697665/ccs,0,0,1,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/10884349/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/68948318/ccs,0,0,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/209322861/ccs,1,1,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/25693479/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/179898703/ccs,0,0,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/52892209/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/202247100/ccs,1,0,0,0,1,0,0,1,1,1,1
m84046_240619_124816_s1/266667499/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/139136323/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/140313166/ccs,0,0,1,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/55511050/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/162272084/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/127473172/ccs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
m84046_240619_124816_s1/102175581/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/21698043/ccs,1,0,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/25758148/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/46925801/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/111610710/ccs,1,0,0,1,1,0,1,0,1,1,1
m84046_240619_124816_s1/140250970/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/95491059/ccs,0,0,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/228328904/ccs,1,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/77005266/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/85854329/ccs,1,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/118298008/ccs,1,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/110102399/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/93063660/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/65669180/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/218826186/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/232853170/ccs,1,0,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/265226611/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/122947661/ccs,1,1,1,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/134088347/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/21105467/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/67768890/ccs,1,1,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/27726471/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/93456031/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/180685099/ccs,1,1,0,1,0,0,0,1,1,0,1
m84046_240619_124816_s1/203228618/ccs,1,0,0,0,0,1,0,1,0,0,1
m84046_240619_124816_s1/218693777/ccs,1,0,0,0,1,0,0,1,1,0,1
m84046_240619_124816_s1/142937320/ccs,1,1,1,0,1,1,1,1,1,0,1
m84046_240619_124816_s1/132843347/ccs,1,1,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/173608898/ccs,1,1,1,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/57476820/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/48041682/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/137891571/ccs,1,1,0,0,0,0,0,0,1,0,0
m84046_240619_124816_s1/65405980/ccs,0,0,0,1,1,1,0,0,0,0,1
m84046_240619_124816_s1/213386816/ccs,1,1,1,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/35586176/ccs,0,0,0,1,0,1,0,1,0,0,-1
m84046_240619_124816_s1/4786404/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/35260765/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/208867477/ccs,1,1,1,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/64427387/ccs,0,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/66915800/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/111939336/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/244978670/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/154668759/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/119871177/ccs,0,0,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/260050331/ccs,0,0,0,0,1,0,0,0,0,0,-1
m84046_240619_124816_s1/99747171/ccs,1,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/231738815/ccs,0,0,0,0,0,0,0,1,1,0,-1
m84046_240619_124816_s1/59511456/ccs,1,1,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/252972766/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/154732513/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/119211541/ccs,1,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/224660290/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/130616832/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/134288132/ccs,1,1,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/68750479/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/192285027/ccs,1,1,0,0,1,0,0,-1,-1,-1,1
m84046_240619_124816_s1/164828031/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/23725720/ccs,1,1,0,0,0,0,0,1,1,0,0
m84046_240619_124816_s1/71766903/ccs,1,1,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/105252493/ccs,0,0,0,0,0,0,0,1,0,0,0
m84046_240619_124816_s1/174067393/ccs,1,1,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/60887422/ccs,0,0,0,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/162793093/ccs,0,0,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/174722669/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/68226399/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/80614335/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/141296810/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/233178946/ccs,0,0,1,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/33098752/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/252777497/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/132386512/ccs,1,1,1,0,1,0,0,0,1,0,-1
m84046_240619_124816_s1/81072520/ccs,1,1,1,1,0,0,1,1,1,0,1
m84046_240619_124816_s1/235606264/ccs,1,1,1,1,-1,-1,1,0,1,1,1
m84046_240619_124816_s1/41157752/ccs,1,1,1,1,0,0,0,1,1,0,1
m84046_240619_124816_s1/134092713/ccs,1,1,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/125310291/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/102106915/ccs,1,1,1,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/90901603/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/260772509/ccs,1,1,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/141691986/ccs,1,0,1,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/154209835/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/242942435/ccs,1,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/139657318/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/198968822/ccs,0,0,0,0,0,0,1,0,1,1,0
m84046_240619_124816_s1/138807445/ccs,0,0,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/89133777/ccs,0,0,0,0,0,0,1,1,1,0,1
m84046_240619_124816_s1/110627706/ccs,0,0,1,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/104532994/ccs,1,0,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/83036072/ccs,1,1,1,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/244384331/ccs,1,0,1,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/127667566/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/60425113/ccs,0,0,0,1,0,0,0,0,0,0,0
m84046_240619_124816_s1/139400727/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/65410261/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/29822099/ccs,0,0,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/48761934/ccs,0,0,0,0,0,1,0,0,1,1,-1
m84046_240619_124816_s1/132386497/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/170594391/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/238423324/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/241764679/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/258085345/ccs,0,0,0,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/54069325/ccs,1,1,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/88346280/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/143787346/ccs,1,1,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/50005497/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/204281340/ccs,1,0,0,0,1,0,0,1,1,1,1
m84046_240619_124816_s1/222037608/ccs,1,0,1,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/247007710/ccs,1,0,0,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/82709306/ccs,1,0,0,1,0,0,0,0,1,1,-1
m84046_240619_124816_s1/44962215/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/94966197/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/73337706/ccs,0,0,0,0,0,0,0,0,0,1,0
m84046_240619_124816_s1/48434622/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/152508214/ccs,1,1,1,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/249759316/ccs,1,1,0,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/163255884/ccs,1,1,0,1,0,0,1,1,0,0,1
m84046_240619_124816_s1/231871454/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/211093584/ccs,0,0,0,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/40503257/ccs,1,0,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/251399426/ccs,0,0,0,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/104399537/ccs,1,1,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/145757387/ccs,1,0,0,0,0,0,1,1,1,1,1
m84046_240619_124816_s1/83627037/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/44502435/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/171839387/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/36570904/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/185205396/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/258151247/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/72156456/ccs,0,0,0,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/264177292/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/131402232/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/11274233/ccs,1,0,1,1,1,0,1,0,0,0,1
m84046_240619_124816_s1/74124334/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/111547379/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/110824585/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/14684644/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/85986305/ccs,-1,-1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/124458133/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/176163196/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/35850647/ccs,0,0,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/145621943/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/108136370/ccs,0,0,1,0,1,1,0,1,1,0,0
m84046_240619_124816_s1/209782943/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/99813644/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/46535808/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/122164127/ccs,0,0,0,0,0,0,-1,-1,1,0,1
m84046_240619_124816_s1/131077971/ccs,1,1,0,0,1,0,0,0,0,0,-1
m84046_240619_124816_s1/206050260/ccs,0,0,0,1,0,1,-1,-1,-1,0,1
m84046_240619_124816_s1/140446112/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/18549147/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/53742609/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/132976663/ccs,1,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/123864639/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/48828987/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/42730661/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/20188631/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/50071480/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/252511630/ccs,-1,-1,-1,1,0,1,1,1,1,1,1
m84046_240619_124816_s1/90900992/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/69408115/ccs,1,0,0,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/46404537/ccs,-1,-1,-1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/146671869/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/106630470/ccs,0,0,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/164561059/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/136974380/ccs,1,1,0,0,1,1,0,0,1,1,1
m84046_240619_124816_s1/13175660/ccs,1,1,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/235409443/ccs,0,0,1,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/220071307/ccs,0,0,0,0,0,1,1,1,1,1,1
m84046_240619_124816_s1/65344014/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/219480978/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/168300961/ccs,0,0,1,0,0,0,1,1,1,1,-1
m84046_240619_124816_s1/116982709/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/150013232/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/32117724/ccs,1,1,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/142149563/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/194514577/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/127468156/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/199166729/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/39981709/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/55184814/ccs,0,0,1,1,0,0,1,0,0,0,0
m84046_240619_124816_s1/35590512/ccs,1,1,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/28117707/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/43322540/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/79563180/ccs,0,0,1,0,0,0,1,0,0,1,1
